"";"date";"profondeur";"Chl_a";"par";"Turbidite"
"13517";2017-09-25;71.125;0.03;0;0.4
"13518";2017-09-25;71.38;0.03;0;0.46
"13519";2017-09-25;71.635;0.03;0;0.49
"13520";2017-09-25;72.145;0.0386999999999998;0;0.4
"13521";2017-09-25;72.4;0.0540000000000003;0;0.49
"13522";2017-09-25;72.665;0.0500999999999996;0;0.52
"13523";2017-09-25;72.92;0.0347999999999999;0;0.46
"13524";2017-09-25;73.42;0.0552000000000001;0;0.43
"13525";2017-09-25;73.685;0.06;0;0.43
"13526";2017-09-25;73.94;0.0459999999999998;0;0.56
"13527";2017-09-25;74.195;0.03;0;0.52
"13528";2017-09-25;74.449;0.03;0;0.46
"13529";2017-09-25;74.715;0.03;0;0.46
"13530";2017-09-25;74.97;0.03;0;0.46
"13531";2017-09-25;75.5;0.03;0;0.4
"13532";2017-09-25;75.989;0.03;0;0.49
"13533";2017-09-25;76.244;0.03;0;0.37
"13534";2017-09-25;76.764;0.0463999999999995;0;0.52
"13535";2017-09-25;77.019;0.042149999999999;0;0.46
"13536";2017-09-25;77.284;0.03;0;0.56
"13537";2017-09-25;77.539;0.03;0;0.56
"13538";2017-09-25;78.029;0.0471000000000008;0;0.4
"13539";2017-09-25;78.304;0.03;0;0.49
"13540";2017-09-25;78.793;0.0493000000000005;0;0.4
"13541";2017-09-25;79.069;0.0431000000000001;0;0.56
"13542";2017-09-25;79.568;0.03;0;0.49
"13543";2017-09-25;79.823;0.03;0;0.34
"13544";2017-09-25;80.078;0.03;0;0.46
"13545";2017-09-25;80.354;0.03;0;0.46
"13546";2017-09-25;80.853;0.0391799999999995;0;0.43
"13547";2017-09-25;81.108;0.0544800000000001;0;0.43
"13548";2017-09-25;81.363;0.06;0;0.46
"13549";2017-09-25;81.618;0.06;0;0.4
"13550";2017-09-25;81.873;0.0426999999999997;0;0.4
"13551";2017-09-25;82.138;0.03;0;0.43
"13552";2017-09-25;82.393;0.03;0;0.52
"13553";2017-09-25;82.658;0.03;0;0.49
"13554";2017-09-25;83.168;0.03;0;0.62
"13555";2017-09-25;83.678;0.03;0;0.4
"13556";2017-09-25;83.933;0.03;0;0.71
"13557";2017-09-25;84.198;0.03;0;0.65
"13558";2017-09-25;84.463;0.03;0;0.46
"13559";2017-09-25;84.963;0.0462999999999998;0;0.46
"13560";2017-09-25;85.218;0.06;0;0.49
"13561";2017-09-25;85.728;0.0408000000000003;0;0.49
"13562";2017-09-25;85.982;0.03;0;0.46
"13563";2017-09-25;86.237;0.03;0;0.56
"13564";2017-09-25;86.492;0.0415200000000004;0;0.43
"13565";2017-09-25;87.012;0.0387999999999995;0;0.52
"13566";2017-09-25;87.512;0.03;0;0.49
"13567";2017-09-25;87.777;0.0477;0;0.43
"13568";2017-09-25;88.277;0.03;0;0.34
"13569";2017-09-25;88.532;0.03;0;0.37
"13570";2017-09-25;88.797;0.0496999999999995;0;0.49
"13571";2017-09-25;89.062;0.06;0;0.37
"13572";2017-09-25;89.317;0.0383000000000009;0;0.46
"13573";2017-09-25;89.817;0.03;0;0.52
"13574";2017-09-25;90.082;0.03;0;0.46
"13575";2017-09-25;90.337;0.03;0;0.4
"13576";2017-09-25;90.602;0.03;0;0.37
"13577";2017-09-25;91.101;0.0399000000000005;0;0.4
"13578";2017-09-25;91.601;0.0399000000000005;0;0.46
"13579";2017-09-25;91.876;0.03;0;0.37
"13580";2017-09-25;92.131;0.03786;0;0.43
"13581";2017-09-25;92.386;0.0531599999999997;0;0.43
"13582";2017-09-25;92.886;0.0368400000000003;0;0.46
"13583";2017-09-25;93.161;0.0461000000000003;0;0.43
"13584";2017-09-25;93.651;0.0389400000000001;0;0.37
"13585";2017-09-25;93.926;0.03;0;0.52
"13586";2017-09-25;94.181;0.03;0;0.52
"13587";2017-09-25;94.701;0.0540599999999998;0;0.34
"13588";2017-09-25;95.221;0.06;0;0.4
"13589";2017-09-25;95.721;0.0481500000000011;0;0.37
"13590";2017-09-25;96.22;0.0444000000000005;0;0.43
"13591";2017-09-25;96.73;0.0743999999999988;0;0.37
"13592";2017-09-25;96.985;0.0437999999999994;0;0.52
"13593";2017-09-25;97.24;0.0439999999999995;0;0.34
"13594";2017-09-25;97.495;0.0457499999999994;0;0.49
"13595";2017-09-25;97.76;0.0460000000000005;0;0.4
"13596";2017-09-25;98.015;0.0427499999999998;0;0.65
"13597";2017-09-25;98.27;0.03;0;0.37
"13598";2017-09-25;98.8;0.0499999999999995;0;0.37
"13599";2017-09-25;99.3;0.06;0;0.34
"13600";2017-09-25;99.555;0.0444999999999997;0;0.46
"13601";2017-09-25;100.075;0.0525;0;0.34
"13602";2017-09-25;100.33;0.06;0;0.4
"13603";2017-09-25;100.585;0.041500000000001;0;0.43
"13604";2017-09-25;101.084;1.23518115942029;0;0.34
"13605";2017-09-25;101.35;1.28110220440882;0;0.37
"13606";2017-09-25;101.605;1.32870588235294;0;0.37
"13607";2017-09-25;102.104;1.82;0;0.34
"13608";2017-09-25;102.369;1.48;0;0.37
"13609";2017-09-25;102.889;1.30218181818182;0;0.37
"13610";2017-09-25;103.165;1.33128571428571;0;0.4
"13611";2017-09-25;103.664;1.34981132075472;0;0.37
"13612";2017-09-25;104.164;1.23362745098039;0;0.4
"13613";2017-09-25;104.419;1.20509803921568;0;0.49
"13614";2017-09-25;104.929;0.432470588235294;0;0.31
"13615";2017-09-25;105.184;0.361496062992128;0;0.34
"13616";2017-09-25;105.439;0.388235294117644;0;0.43
"13617";2017-09-25;105.714;0.469117647058824;0;0.43
"13618";2017-09-25;106.203;0.46;0;0.31
"13619";2017-09-25;106.458;0.442000000000001;0;0.25
"13620";2017-09-25;106.713;0.411640000000001;0;0.37
"13621";2017-09-25;106.968;0.38104;0;0.31
"13622";2017-09-25;107.244;0.37;0;0.34
"13623";2017-09-25;107.743;0.442000000000001;0;0.37
"13624";2017-09-25;107.998;0.411999999999999;0;0.31
"13625";2017-09-25;108.253;0.4;0;0.56
"13626";2017-09-25;108.528;0.38154716981132;0;0.71
"13627";2017-09-25;109.038;0.3668125;0;0.4
"13628";2017-09-25;109.528;0.480072727272728;0;0.31
"13629";2017-09-25;109.793;0.469529411764705;0;0.4
"13630";2017-09-25;110.058;0.457000000000001;0;0.28
"13631";2017-09-25;110.333;0.505529411764705;0;0.31
"13632";2017-09-25;110.823;0.424000000000001;0;0.4
"13633";2017-09-25;111.078;0.41877300613497;0;0.31
"13634";2017-09-25;111.353;0.452515337423312;0;0.43
"13635";2017-09-25;111.618;0.390716981132078;0;0.49
"13636";2017-09-25;112.097;0.46835294117647;0;0.22
"13637";2017-09-25;112.363;0.428588235294118;0;0.43
"13638";2017-09-25;112.872;0.447288135593221;0;0.28
"13639";2017-09-25;113.127;0.476101694915254;0;0.43
"13640";2017-09-25;113.627;0.441769722814499;0;0.28
"13641";2017-09-25;113.882;0.44845283018868;0;0.4
"13642";2017-09-25;114.157;0.41929411764706;0;0.34
"13643";2017-09-25;114.657;0.46;0;0.37
"13644";2017-09-25;114.922;0.46;0;0.22
"13645";2017-09-25;115.177;0.425358490566037;0;0.4
"13646";2017-09-25;115.687;0.449853862212943;0;0.34
"13647";2017-09-25;115.942;0.480470588235294;0;0.62
"13648";2017-09-25;116.207;0.469169811320755;0;0.25
"13649";2017-09-25;116.706;0.509290187891441;0;0.31
"13650";2017-09-25;116.972;0.548162839248434;0;0.37
"13651";2017-09-25;117.237;0.487843137254906;0;0.37
"13652";2017-09-25;117.736;0.409169811320755;0;0.34
"13653";2017-09-25;117.991;0.410823529411765;0;0.37
"13654";2017-09-25;118.267;0.464941176470589;0;0.25
"13655";2017-09-25;118.522;0.457529411764704;0;0.4
"13656";2017-09-25;119.021;0.524037735849058;0;0.28
"13657";2017-09-25;119.541;0.505132075471697;0;0.31
"13658";2017-09-25;120.051;0.485591836734694;0;0.49
"13659";2017-09-25;120.316;0.581236363636365;0;0.34
"13660";2017-09-25;120.816;0.461159999999998;0;0.28
"13661";2017-09-25;121.071;0.538976377952755;0;0.22
"13662";2017-09-25;121.571;0.579901960784314;0;0.34
"13663";2017-09-25;121.825;0.455392156862744;0;0.46
"13664";2017-09-25;122.08;0.408711656441717;0;0.4
"13665";2017-09-25;122.356;0.42564417177914;0;0.25
"13666";2017-09-25;122.845;0.464641509433963;0;0.43
"13667";2017-09-25;123.11;0.449176470588235;0;0.25
"13668";2017-09-25;123.375;0.480352941176471;0;0.22
"13669";2017-09-25;123.641;0.449854545454544;0;0.25
"13670";2017-09-25;123.895;0.410040816326531;0;0.22
"13671";2017-09-25;124.385;0.482618181818187;0;0.28
"13672";2017-09-25;124.65;0.568484288354899;0;0.31
"13673";2017-09-25;125.17;0.535240174672487;0;0.37
"13674";2017-09-25;125.445;0.421157205240176;0;0.28
"13675";2017-09-25;125.925;0.43;0;0.31
"13676";2017-09-25;126.18;0.43;0;0.34
"13677";2017-09-25;126.435;0.446690909090909;0;0.31
"13678";2017-09-25;126.7;0.489243353783231;0;0.31
"13679";2017-09-25;126.965;0.543435582822085;0;0.4
"13680";2017-09-25;127.475;0.448452830188679;0;0.31
"13681";2017-09-25;127.974;0.483352941176471;0;0.25
"13682";2017-09-25;128.239;0.438377358490564;0;0.22
"13683";2017-09-25;128.494;0.451884615384613;0;0.34
"13684";2017-09-25;128.749;0.545057692307686;0;0.25
"13685";2017-09-25;129.014;0.581288343558282;0;0.68
"13686";2017-09-25;129.28;0.564969325153374;0;0.25
"13687";2017-09-25;129.779;0.390220000000001;0;0.56
"13688";2017-09-25;130.299;0.434588235294116;0;0.28
"13689";2017-09-25;130.554;0.46;0;0.25
"13690";2017-09-25;130.809;0.501433962264151;0;0.31
"13691";2017-09-25;131.329;0.416941176470588;0;0.31
"13692";2017-09-25;131.819;0.424636542239685;0;0.4
"13693";2017-09-25;132.074;0.393007518796988;0;0.25
"13694";2017-09-25;132.329;0.460000000000003;0;0.31
"13695";2017-09-25;132.604;0.478396793587174;0;0.31
"13696";2017-09-25;133.104;0.4;0;0.43
"13697";2017-09-25;133.634;0.516500000000004;0;0.25
"13698";2017-09-25;134.154;0.40825;0;0.28
"13699";2017-09-25;134.633;0.350415094339621;0;0.25
"13700";2017-09-25;134.908;0.439818181818176;0;0.31
"13701";2017-09-25;135.398;0.44126530612245;0;0.4
"13702";2017-09-25;135.673;0.516509090909095;0;0.25
"13703";2017-09-25;135.928;0.516943396226415;0;0.31
"13704";2017-09-25;136.183;0.49918;0;0.22
"13705";2017-09-25;136.438;0.514479999999999;0;0.28
"13706";2017-09-25;136.693;0.502218181818181;0;0.19
"13707";2017-09-25;137.213;0.549624217118998;0;0.74
"13708";2017-09-25;137.713;0.449058823529414;0;0.22
"13709";2017-09-25;138.223;0.363496503496502;0;0.25
"13710";2017-09-25;138.488;0.349386503067484;0;0.28
"13711";2017-09-25;138.743;0.365030674846625;0;0.34
"13712";2017-09-25;139.263;0.406503496503498;0;0.25
"13713";2017-09-25;139.762;0.38049040511727;0;0.22
"13714";2017-09-25;140.017;0.489527272727272;0;0.34
"13715";2017-09-25;140.272;0.464000000000004;0;0.25
"13716";2017-09-25;140.527;0.418359999999999;0;0.4
"13717";2017-09-25;140.792;0.450160000000001;0;0.22
"13718";2017-09-25;141.047;0.584037735849051;0;0.43
"13719";2017-09-25;141.577;0.536120000000003;0;0.59
"13720";2017-09-25;142.057;0.383176470588236;0;0.37
"13721";2017-09-25;142.332;0.350823529411766;0;0.34
"13722";2017-09-25;142.587;0.379198396793583;0;0.25
"13723";2017-09-25;142.842;0.440521042084171;0;0.4
"13724";2017-09-25;143.117;0.46;0;0.46
"13725";2017-09-25;143.596;0.446705882352948;0;0.28
"13726";2017-09-25;143.851;0.416188679245282;0;0.46
"13727";2017-09-25;144.106;0.37;0;0.22
"13728";2017-09-25;144.361;0.37;0;0.31
"13729";2017-09-25;144.637;0.38044;0;0.25
"13730";2017-09-25;144.912;0.396940000000001;0;0.25
"13731";2017-09-25;145.412;0.370705882352943;0;0.28
"13732";2017-09-25;145.677;0.417470588235294;0;0.22
"13733";2017-09-25;146.186;0.34;0;0.28
"13734";2017-09-25;146.686;0.319283018867923;0;0.19
"13735";2017-09-25;147.206;0.411076923076918;0;0.68
"13736";2017-09-25;147.706;0.435882352941168;0;0.25
"13737";2017-09-25;147.971;0.388235294117644;0;0.25
"13738";2017-09-25;148.46;0.34;0;0.25
"13739";2017-09-25;148.726;0.330613496932516;0;0.28
"13740";2017-09-25;148.991;0.314355828220859;0;0.31
"13741";2017-09-25;149.501;0.4;0;0.25
"13742";2017-09-25;150.031;0.378037735849056;0;0.31
"13743";2017-09-25;150.52;0.299176470588237;0;0.31
"13744";2017-09-25;150.775;0.290823529411763;0;0.22
"13745";2017-09-25;151.316;0.357711538461539;0;0.22
"13746";2017-09-25;151.805;0.397529411764711;0;0.37
"13747";2017-09-25;152.08;0.494588235294126;0;0.25
"13748";2017-09-25;152.57;0.495411764705883;0;0.59
"13749";2017-09-25;152.825;0.374941176470599;0;0.37
"13750";2017-09-25;153.08;0.508156862745115;0;0.31
"13751";2017-09-25;153.355;0.530226415094348;0;0.37
"13752";2017-09-25;153.865;0.439647058823529;0;0.28
"13753";2017-09-25;154.354;0.405531062124248;0;0.25
"13754";2017-09-25;154.63;0.479999999999996;0;0.31
"13755";2017-09-25;154.885;0.510000000000001;0;0.4
"13756";2017-09-25;155.374;0.397735849056609;0;0.31
"13757";2017-09-25;155.66;0.318352941176471;0;0.37
"13758";2017-09-25;156.159;0.482846153846149;0;0.25
"13759";2017-09-25;156.659;0.496;0;0.31
"13760";2017-09-25;156.934;0.395636363636365;0;0.4
"13761";2017-09-25;157.424;0.387510204081632;0;0.4
"13762";2017-09-25;157.699;0.4;0;0.22
"13763";2017-09-25;158.209;0.546666666666674;0;0.22
"13764";2017-09-25;158.474;0.557981132075471;0;0.22
"13765";2017-09-25;158.984;0.420417536534446;0;0.19
"13766";2017-09-25;159.504;0.331529411764709;0;0.22
"13767";2017-09-25;159.993;0.449294117647058;0;0.25
"13768";2017-09-25;160.269;0.348601398601392;0;0.22
"13769";2017-09-25;160.758;0.453206412825652;0;0.19
"13770";2017-09-25;161.023;0.154823529411764;0;0.19
"13771";2017-09-25;161.533;0.306680851063825;0;0.22
"13772";2017-09-25;161.788;0.420617021276602;0;0.25
"13773";2017-09-25;162.298;0.179812108559499;0;0.19
"13774";2017-09-25;162.553;0.217077244258871;0;0.31
"13775";2017-09-25;162.818;0.15528301886792;0;0.22
"13776";2017-09-25;163.318;0.178235294117647;0;0.22
"13777";2017-09-25;163.573;0.18;0;0.4
"13778";2017-09-25;163.838;0.18;0;0.25
"13779";2017-09-25;164.093;0.153742331288344;0;0.31
"13780";2017-09-25;164.358;0.12122699386503;0;0.31
"13781";2017-09-25;164.857;0.173854545454543;0;0.74
"13782";2017-09-25;165.133;0.15;0;0.43
"13783";2017-09-25;165.663;0.15;0;0.25
"13784";2017-09-25;166.132;0.17814;0;0.25
"13785";2017-09-25;166.397;0.124941176470592;0;0.19
"13786";2017-09-25;166.907;0.132489795918368;0;0.34
"13787";2017-09-25;167.193;0.15;0;0.22
"13788";2017-09-25;167.672;0.509090909090899;0;0.28
"13789";2017-09-25;167.957;0.414237995824638;0;0.15
"13790";2017-09-25;168.447;0.152352941176472;0;0.19
"13791";2017-09-25;168.702;0.0947058823529437;0;0.19
"13792";2017-09-25;168.957;0.117647058823528;0;0.22
"13793";2017-09-25;169.222;0.175471698113211;0;0.15
"13794";2017-09-25;169.507;0.149423076923076;0;0.25
"13795";2017-09-25;169.987;0.146999999999999;0;0.22
"13796";2017-09-25;170.252;0.178800000000001;0;0.34
"13797";2017-09-25;170.517;0.12;0;0.19
"13798";2017-09-25;171.027;0.12;0;0.28
"13799";2017-09-25;171.526;0.121294117647058;0;0.37
"13800";2017-09-25;172.026;0.146352941176473;0;0.22
"13801";2017-09-25;172.301;0.42505454545454;0;0.22
"13802";2017-09-25;172.791;0.154000000000009;0;0.19
"13803";2017-09-25;173.046;0.13176923076923;0;0.15
"13804";2017-09-25;173.321;0.147634615384615;0;0.22
"13805";2017-09-25;173.872;0.214858757062143;0;0.25
"13806";2017-09-25;174.371;0.0926930320150648;0;0.28
"13807";2017-09-25;174.912;0.12729411764706;0;0.28
"13808";2017-09-25;175.391;0.1511320754717;0;0.22
"13809";2017-09-25;175.881;0.281020408163267;0;0.22
"13810";2017-09-25;176.136;0.395510204081637;0;0.15
"13811";2017-09-25;176.635;0.16169811320755;0;0.19
"13812";2017-09-25;177.206;0.218076923076925;0;0.22
"13813";2017-09-25;177.655;0.0924599999999998;0;0.22
"13814";2017-09-25;177.92;0.108359999999999;0;0.15
"13815";2017-09-25;178.195;0.111473684210527;0;0.22
"13816";2017-09-25;178.685;0.106823529411765;0;0.25
"13817";2017-09-25;178.94;0.11814;0;0.15
"13818";2017-09-25;179.225;0.10104;0;0.34
"13819";2017-09-25;179.49;0.09;0;0.22
"13820";2017-09-25;179.97;0.0967391304347836;0;0.19
"13821";2017-09-25;180.49;0.12;0;0.19
"13822";2017-09-25;180.745;0.12;0;0.31
"13823";2017-09-25;181.01;0.117484662576687;0;0.19
"13824";2017-09-25;181.499;0.0946240601503757;0;0.15
"13825";2017-09-25;181.754;0.118159509202454;0;0.12
"13826";2017-09-25;182.009;0.102515337423313;0;0.15
"13827";2017-09-25;182.295;0.0989454545454537;0;0.12
"13828";2017-09-25;182.784;0.12;0;0.49
"13829";2017-09-25;183.059;0.111962264150943;0;0.56
"13830";2017-09-25;183.549;0.0992830188679243;0;0.19
"13831";2017-09-25;183.824;0.144226415094338;0;0.19
"13832";2017-09-25;184.079;0.117489795918367;0;0.25
"13833";2017-09-25;184.344;0.101265306122449;0;0.34
"13834";2017-09-25;184.854;0.093000000000001;0;0.19
"13835";2017-09-25;185.364;0.12;0;0.15
"13836";2017-09-25;185.874;0.116480769230769;0;0.52
"13837";2017-09-25;186.363;0.09;0;0.31
"13838";2017-09-25;186.639;0.09;0;0.37
"13839";2017-09-25;186.914;0.099324324324323;0;0.19
"13840";2017-09-25;187.383;0.12;0;0.19
"13841";2017-09-25;187.679;0.116805845511481;0;0.22
"13842";2017-09-25;188.158;0.09;0;0.12
"13843";2017-09-25;188.433;0.0930599999999993;0;0.15
"13844";2017-09-25;188.923;0.115176470588236;0;0.15
"13845";2017-09-25;189.188;0.09;0;0.37
"13846";2017-09-25;189.453;0.09;0;0.22
"13847";2017-09-25;189.708;0.0925102040816324;0;0.19
"13848";2017-09-25;189.963;0.108122448979591;0;0.15
"13849";2017-09-25;190.228;0.12;0;0.25
"13850";2017-09-25;190.738;0.114226415094341;0;0.28
"13851";2017-09-25;191.268;0.09;0;0.28
"13852";2017-09-25;191.737;0.0912024048096182;0;0.22
"13853";2017-09-25;192.013;0.107795591182364;0;0.19
"13854";2017-09-25;192.502;0.12;0;0.15
"13855";2017-09-25;192.777;0.12;0;0.65
"13856";2017-09-25;193.032;0.12;0;0.28
"13857";2017-09-25;193.287;0.12;0;0.25
"13858";2017-09-25;193.787;0.09;0;0.37
"13859";2017-09-25;194.072;0.0947244094488181;0;0.19
"13860";2017-09-25;194.572;0.12;0;0.15
"13861";2017-09-25;195.082;0.09;0;0.25
"13862";2017-09-25;195.592;0.11279527559055;0;0.25
"13863";2017-09-25;195.847;0.09;0;0.28
"13864";2017-09-25;196.102;0.0957735849056619;0;0.19
"13865";2017-09-25;196.367;0.12;0;0.15
"13866";2017-09-25;196.856;0.102865731462926;0;0.25
"13867";2017-09-25;197.142;0.0984705882352946;0;0.22
"13868";2017-09-25;197.621;0.12;0;0.28
"13869";2017-09-25;197.876;0.12;0;0.22
"13870";2017-09-25;198.141;0.12;0;0.22
"13871";2017-09-25;198.396;0.12;0;0.4
"13872";2017-09-25;198.671;0.1174375;0;0.22
"13873";2017-09-25;199.181;0.0974736842105262;0;0.22
"13874";2017-09-25;199.701;0.12;0;0.37
"13875";2017-09-25;200.191;0.113007518796992;0;0.31
"13876";2017-09-25;200.711;0.10823076923077;0;0.19
"13877";2017-09-25;200.966;0.12;0;0.19
"13878";2017-09-25;201.221;0.12;0;0.15
"13879";2017-09-25;201.741;0.12;0;0.22
"13880";2017-09-25;202.24;0.12;0;0.59
"13881";2017-09-25;202.495;0.11879759519038;0;0.15
"13882";2017-09-25;202.75;0.103466933867735;0;0.31
"13883";2017-09-25;203.28;0.12;0;0.19
"13884";2017-09-25;203.811;0.111529411764705;0;0.25
"13885";2017-09-25;204.28;0.119423076923077;0;0.25
"13886";2017-09-25;204.555;0.103557692307692;0;0.31
"13887";2017-09-25;205.065;0.106871165644172;0;0.15
"13888";2017-09-25;205.554;0.12;0;0.25
"13889";2017-09-25;205.84;0.12;0;0.25
"13890";2017-09-25;206.329;0.123529411764706;0;0.19
"13891";2017-09-25;206.605;0.144436363636365;0;0.22
"13892";2017-09-25;206.87;0.12;0;0.37
"13893";2017-09-25;207.349;0.12;0;0.31
"13894";2017-09-25;207.604;0.12;0;0.15
"13895";2017-09-25;207.879;0.12;0;0.19
"13896";2017-09-25;208.379;0.12;0;0.25
"13897";2017-09-25;208.644;0.12;0;0.4
"13898";2017-09-25;209.144;0.12;0;0.25
"13899";2017-09-25;209.409;0.12;0;0.25
"13900";2017-09-25;209.674;0.12;0;0.25
"13901";2017-09-25;210.204;0.12;0;0.22
"13902";2017-09-25;210.673;0.09;0;0.19
"13903";2017-09-25;210.938;0.0911764705882342;0;0.25
"13904";2017-09-25;211.193;0.12;0;0.19
"13905";2017-09-25;211.448;0.12;0;0.22
"13906";2017-09-25;211.703;0.12;0;0.25
"13907";2017-09-25;211.958;0.12;0;0.25
"13908";2017-09-25;212.213;0.12;0;0.37
"13909";2017-09-25;212.478;0.12;0;0.25
"13910";2017-09-25;212.988;0.12;0;0.28
"13911";2017-09-25;213.243;0.120613496932515;0;0.28
"13912";2017-09-25;213.763;0.15;0;0.22
"13913";2017-09-25;214.283;0.13224;0;0.15
"13914";2017-09-25;214.773;0.12;0;0.19
"13915";2017-09-25;215.038;0.12;0;0.52
"13916";2017-09-25;215.293;0.12;0;0.31
"13917";2017-09-25;215.548;0.12;0;0.19
"13918";2017-09-25;215.802;0.12;0;0.19
"13919";2017-09-25;216.068;0.12;0;0.19
"13920";2017-09-25;216.333;0.12;0;0.15
"13921";2017-09-25;216.853;0.12;0;0.19
"13922";2017-09-25;217.332;0.12;0;0.25
"13923";2017-09-25;217.587;0.12;0;0.15
"13924";2017-09-25;217.842;0.12;0;0.19
"13925";2017-09-25;218.107;0.12;0;0.22
"13926";2017-09-25;218.382;0.12;0;0.19
"13927";2017-09-25;218.648;0.12;0;0.25
"13928";2017-09-25;219.117;0.12;0;0.19
"13929";2017-09-25;219.382;0.12;0;0.19
"13930";2017-09-25;219.637;0.12;0;0.19
"13931";2017-09-25;220.167;0.12;0;0.22
"13932";2017-09-25;220.667;0.12;0;0.19
"13933";2017-09-25;220.932;0.12;0;0.25
"13934";2017-09-25;221.421;0.12;0;0.28
"13935";2017-09-25;221.676;0.12;0;0.19
"13936";2017-09-25;221.931;0.12;0;0.15
"13937";2017-09-25;222.206;0.12;0;0.19
"13938";2017-09-25;222.716;0.12;0;0.25
"13939";2017-09-25;223.236;0.12;0;0.19
"13940";2017-09-25;223.726;0.121211538461538;0;0.37
"13941";2017-09-25;223.981;0.135923076923076;0;0.19
"13942";2017-09-25;224.236;0.148680000000001;0;0.19
"13943";2017-09-25;224.49;0.118199999999998;0;0.52
"13944";2017-09-25;224.756;0.0936470588235302;0;0.19
"13945";2017-09-25;225.011;0.12;0;0.19
"13946";2017-09-25;225.276;0.12;0;0.28
"13947";2017-09-25;225.541;0.12;0;0.22
"13948";2017-09-25;226.03;0.12;0;0.28
"13949";2017-09-25;226.326;0.12;0;0.19
"13950";2017-09-25;226.815;0.12;0;0.28
"13951";2017-09-25;227.07;0.12;0;0.19
"13952";2017-09-25;227.56;0.12;0;0.19
"13953";2017-09-25;227.835;0.12;0;0.19
"13954";2017-09-25;228.335;0.12;0;0.19
"13955";2017-09-25;228.59;0.12;0;0.15
"13956";2017-09-25;228.885;0.126905660377356;0;0.31
"13957";2017-09-25;229.355;0.12;0;0.22
"13958";2017-09-25;229.609;0.12;0;0.25
"13959";2017-09-25;229.875;0.12;0;0.37
"13960";2017-09-25;230.13;0.12;0;0.25
"13961";2017-09-25;230.395;0.12;0;0.28
"13962";2017-09-25;230.65;0.12;0;0.15
"13963";2017-09-25;231.159;0.12;0;0.49
"13964";2017-09-25;231.414;0.12;0;0.28
"13965";2017-09-25;231.904;0.12;0;0.28
"13966";2017-09-25;232.169;0.149386503067483;0;0.15
"13967";2017-09-25;232.424;0.133742331288343;0;0.19
"13968";2017-09-25;232.679;0.11635294117647;0;0.37
"13969";2017-09-25;232.944;0.0946415094339616;0;0.25
"13970";2017-09-25;233.444;0.12;0;0.28
"13971";2017-09-25;233.699;0.12;0;0.19
"13972";2017-09-25;233.964;0.12;0;0.22
"13973";2017-09-25;234.219;0.12;0;0.15
"13974";2017-09-25;234.494;0.12;0;0.25
"13975";2017-09-25;234.973;0.12;0;0.15
"13976";2017-09-25;235.289;0.12;0;0.22
"13977";2017-09-25;235.748;0.12;0;0.46
"13978";2017-09-25;236.095;0.12;0;0.22
"13979";2017-09-25;236.595;0.12;0;0.28
"13980";2017-09-25;236.87;0.12;0;0.15
"13981";2017-09-25;237.135;0.12;0;0.12
"13982";2017-09-25;237.563;0.12;0;0.31
"13983";2017-09-25;238.073;0.12;0;0.31
"13984";2017-09-25;238.348;0.12;0;0.19
