"";"date";"profondeur";"Chl_a"
"47755";2019-10-28;11.982;2.44
"47756";2019-10-28;12.492;2.38
"47757";2019-10-28;12.746;2.65
"47758";2019-10-28;13.246;2.56
"47759";2019-10-28;13.501;1.91
"47760";2019-10-28;13.756;2.1
"47761";2019-10-28;14.011;2.28
"47762";2019-10-28;14.266;2.1
"47763";2019-10-28;14.531;2.28
"47764";2019-10-28;14.796;2.38
"47765";2019-10-28;15.051;2.13
"47766";2019-10-28;15.551;1.85
"47767";2019-10-28;15.806;1.67
"47768";2019-10-28;16.061;2.1
"47769";2019-10-28;16.326;2.41
"47770";2019-10-28;16.836;2.01
"47771";2019-10-28;17.335;2.31
"47772";2019-10-28;17.61;2.04
"47773";2019-10-28;18.11;2.1
"47774";2019-10-28;18.365;2.16
"47775";2019-10-28;18.651;1.91
"47776";2019-10-28;19.14;2.01
"47777";2019-10-28;19.64;1.76
"47778";2019-10-28;19.895;2.5
"47779";2019-10-28;20.16;1.64
"47780";2019-10-28;20.425;1.73
"47781";2019-10-28;20.7;1.91
"47782";2019-10-28;21.2;2.28
"47783";2019-10-28;21.689;1.7
"47784";2019-10-28;21.944;1.39
"47785";2019-10-28;22.199;1.73
"47786";2019-10-28;22.464;1.76
"47787";2019-10-28;22.729;1.85
"47788";2019-10-28;23.219;1.57
"47789";2019-10-28;23.484;1.67
"47790";2019-10-28;23.994;1.3
"47791";2019-10-28;24.504;1.3
"47792";2019-10-28;24.759;1.02
"47793";2019-10-28;25.024;1.2
"47794";2019-10-28;25.279;0.86
"47795";2019-10-28;25.778;1.3
"47796";2019-10-28;26.044;0.89
"47797";2019-10-28;26.298;0.93
"47798";2019-10-28;26.564;0.93
"47799";2019-10-28;27.063;0.77
"47800";2019-10-28;27.328;0.86
"47801";2019-10-28;27.583;0.62
"47802";2019-10-28;28.083;0.77
"47803";2019-10-28;28.338;0.56
"47804";2019-10-28;28.603;0.62
"47805";2019-10-28;29.133;0.46
"47806";2019-10-28;29.623;0.49
"47807";2019-10-28;29.878;0.74
"48579";2019-11-13;0;2.87
"48580";2019-11-13;0.265;2.93
"48581";2019-11-13;0.581;3.27
"48582";2019-11-13;1.061;2.93
"48583";2019-11-13;1.57;2.84
"48584";2019-11-13;2.09;4.88
"48585";2019-11-13;2.59;5.53
"48586";2019-11-13;2.845;6.14
"48587";2019-11-13;3.345;7.01
"48588";2019-11-13;3.855;7.16
"48589";2019-11-13;4.395;8.33
"48590";2019-11-13;4.874;8.77
"48591";2019-11-13;5.139;7.62
"48592";2019-11-13;5.659;8.33
"48593";2019-11-13;6.21;8.74
"48594";2019-11-13;6.659;7.32
"48595";2019-11-13;6.934;7.96
"48596";2019-11-13;7.464;6.7
"48597";2019-11-13;7.75;7.56
"48598";2019-11-13;8.209;6.95
"48599";2019-11-13;8.484;6.88
"48600";2019-11-13;8.974;7.69
"48601";2019-11-13;9.228;6.76
"48602";2019-11-13;9.494;7.07
"48603";2019-11-13;9.748;6.79
"48604";2019-11-13;10.003;8.67
"48605";2019-11-13;10.269;7.56
"48606";2019-11-13;10.544;7.56
"48607";2019-11-13;10.819;7.87
"48608";2019-11-13;11.298;7.9
"48609";2019-11-13;11.778;7.62
"48610";2019-11-13;12.043;7.56
"48611";2019-11-13;12.328;7.87
"48612";2019-11-13;12.593;6.91
"48613";2019-11-13;12.848;6.57
"48614";2019-11-13;13.114;7.32
"48615";2019-11-13;13.572;8.12
"48616";2019-11-13;13.827;7.19
"48617";2019-11-13;14.092;6.98
"48618";2019-11-13;14.592;6.98
"48619";2019-11-13;14.888;7.56
"48620";2019-11-13;15.367;6.54
"48621";2019-11-13;15.622;7.75
"48622";2019-11-13;15.877;7.62
"48623";2019-11-13;16.132;7.28
"48624";2019-11-13;16.407;7.28
"48625";2019-11-13;16.662;7.66
"48626";2019-11-13;17.162;6.98
"48627";2019-11-13;17.417;6.33
"48628";2019-11-13;17.682;5.56
"48629";2019-11-13;17.957;7.59
"48630";2019-11-13;18.477;7.13
"48631";2019-11-13;18.967;8.61
"48632";2019-11-13;19.487;6.39
"48633";2019-11-13;19.986;8.21
"48634";2019-11-13;20.527;7.25
"48635";2019-11-13;21.037;6.3
"48636";2019-11-13;21.526;7.62
"48637";2019-11-13;21.781;7.66
"48638";2019-11-13;22.271;7.04
"48639";2019-11-13;22.526;7.28
"48640";2019-11-13;22.811;7.19
"48641";2019-11-13;23.066;7.16
"48642";2019-11-13;23.545;6.95
"48643";2019-11-13;23.81;7.1
"48644";2019-11-13;24.33;7.72
"48645";2019-11-13;24.585;6.57
"48646";2019-11-13;24.871;8.03
"48647";2019-11-13;25.35;6.51
"48648";2019-11-13;25.636;7.16
"48649";2019-11-13;26.125;7.35
"48650";2019-11-13;26.4;6.14
"48651";2019-11-13;26.655;6.98
"48652";2019-11-13;26.931;7.1
"48653";2019-11-13;27.226;7.28
"48654";2019-11-13;27.634;7.07
"48655";2019-11-13;27.94;6.39
"48656";2019-11-13;28.419;7.25
"48657";2019-11-13;28.674;6.95
"48658";2019-11-13;28.96;7.47
"48659";2019-11-13;29.46;6.3
"48660";2019-11-13;29.959;7.56
"49397";2019-12-10;0.265;4.88
"49398";2019-12-10;0.54;5.68
"49399";2019-12-10;1.02;6.42
"49400";2019-12-10;1.285;6.51
"49401";2019-12-10;1.54;6.95
"49402";2019-12-10;1.825;6.11
"49403";2019-12-10;2.335;6.39
"49404";2019-12-10;2.835;7.35
"49405";2019-12-10;3.334;7.96
"49406";2019-12-10;3.61;6.82
"49407";2019-12-10;4.089;6.95
"49408";2019-12-10;4.385;7.47
"49409";2019-12-10;4.874;7.28
"49410";2019-12-10;5.139;7.99
"49411";2019-12-10;5.394;9.26
"49412";2019-12-10;5.649;10.28
"49413";2019-12-10;6.149;7.28
"49414";2019-12-10;6.404;8.74
"49415";2019-12-10;6.679;8.27
"49416";2019-12-10;7.169;8.12
"49417";2019-12-10;7.424;8.21
"49418";2019-12-10;7.689;8.37
"49419";2019-12-10;7.944;8.7
"49420";2019-12-10;8.474;12.84
"49421";2019-12-10;8.974;9.57
"49422";2019-12-10;9.228;10.68
"49423";2019-12-10;9.494;14.23
"49424";2019-12-10;9.983;11.51
"49425";2019-12-10;10.238;9.88
"49426";2019-12-10;10.513;10.59
"49427";2019-12-10;11.003;11.3
"49428";2019-12-10;11.268;9.72
"49429";2019-12-10;11.523;8.67
"49430";2019-12-10;12.033;12.5
"49431";2019-12-10;12.553;11.33
"49432";2019-12-10;13.042;10.03
"49433";2019-12-10;13.328;14.23
"49434";2019-12-10;13.827;11.21
"49435";2019-12-10;14.337;11.98
"49436";2019-12-10;14.592;13.09
"49437";2019-12-10;14.847;11.88
"49438";2019-12-10;15.133;11.95
"49439";2019-12-10;15.622;9.72
"49440";2019-12-10;15.877;12.84
"49441";2019-12-10;16.397;11.39
"49442";2019-12-10;16.897;10.53
"49443";2019-12-10;17.162;14.85
"49444";2019-12-10;17.417;12.78
"49445";2019-12-10;17.927;13.12
"49446";2019-12-10;18.447;10.8
"49447";2019-12-10;18.946;12.13
"49448";2019-12-10;19.211;13.21
"49449";2019-12-10;19.721;13.58
"49450";2019-12-10;20.211;11.61
"49451";2019-12-10;20.486;11.21
"49452";2019-12-10;20.772;11.08
"49453";2019-12-10;21.251;10.77
"49454";2019-12-10;21.506;10.4
"49455";2019-12-10;21.771;12.19
"49456";2019-12-10;22.026;10.93
"49457";2019-12-10;22.515;8.46
"49458";2019-12-10;22.791;9.04
"49459";2019-12-10;23.046;11.11
"49460";2019-12-10;23.301;10.37
"49461";2019-12-10;23.8;10.87
"49462";2019-12-10;24.055;9.26
"49463";2019-12-10;24.31;9.17
"49464";2019-12-10;24.82;11.14
"49465";2019-12-10;25.34;11.67
"49466";2019-12-10;25.595;10.62
"49467";2019-12-10;26.105;11.48
"49468";2019-12-10;26.615;9.82
"49469";2019-12-10;26.87;9.88
"49470";2019-12-10;27.41;11.98
"49471";2019-12-10;27.92;12.5
"49472";2019-12-10;28.399;17.01
"49473";2019-12-10;28.685;14.91
"49474";2019-12-10;29.174;16.82
"49475";2019-12-10;29.429;14.72
"49476";2019-12-10;29.704;14.6
"50207";2020-01-22;0.296;0.99
"50208";2020-01-22;0.561;0.96
"50209";2020-01-22;0.795;1.02
"50210";2020-01-22;1.061;0.99
"50211";2020-01-22;1.315;0.99
"50212";2020-01-22;1.57;0.99
"50213";2020-01-22;1.835;1.05
"50214";2020-01-22;2.07;1.05
"50215";2020-01-22;2.366;1.08
"50216";2020-01-22;2.61;1.14
"50217";2020-01-22;2.855;1.14
"50218";2020-01-22;3.11;1.17
"50219";2020-01-22;3.375;1.17
"50220";2020-01-22;3.61;1.27
"50221";2020-01-22;3.865;1.45
"50222";2020-01-22;4.13;1.57
"50223";2020-01-22;4.385;1.76
"50224";2020-01-22;4.63;1.64
"50225";2020-01-22;4.895;1.85
"50226";2020-01-22;5.16;1.82
"50227";2020-01-22;5.404;2.01
"50228";2020-01-22;5.659;2.01
"50229";2020-01-22;5.914;2.01
"50230";2020-01-22;6.169;1.94
"50231";2020-01-22;6.445;2.07
"50232";2020-01-22;6.679;1.94
"50233";2020-01-22;6.954;1.91
"50234";2020-01-22;7.189;1.91
"50235";2020-01-22;7.454;1.88
"50236";2020-01-22;7.699;1.91
"50237";2020-01-22;7.984;1.94
"50238";2020-01-22;8.219;1.88
"50239";2020-01-22;8.484;1.88
"50240";2020-01-22;8.749;1.85
"50241";2020-01-22;8.984;1.82
"50242";2020-01-22;9.259;1.82
"50243";2020-01-22;9.514;1.88
"50244";2020-01-22;9.748;1.82
"50245";2020-01-22;10.014;1.82
"50246";2020-01-22;10.269;1.79
"50247";2020-01-22;10.523;1.79
"50248";2020-01-22;10.768;1.88
"50249";2020-01-22;11.064;1.91
"50250";2020-01-22;11.298;1.85
"50251";2020-01-22;11.543;1.88
"50252";2020-01-22;11.808;2.04
"50253";2020-01-22;12.073;1.98
"50254";2020-01-22;12.318;1.91
"50255";2020-01-22;12.573;1.94
"50256";2020-01-22;12.859;1.85
"50257";2020-01-22;13.093;1.88
"50258";2020-01-22;13.338;1.98
"50259";2020-01-22;13.583;2.01
"50260";2020-01-22;13.848;1.98
"50261";2020-01-22;14.113;1.94
"50262";2020-01-22;14.358;1.94
"50263";2020-01-22;14.602;2.07
"50264";2020-01-22;14.867;1.98
"50265";2020-01-22;15.122;2.01
"50266";2020-01-22;15.388;1.98
"50267";2020-01-22;15.642;1.94
"50268";2020-01-22;15.897;2.13
"50269";2020-01-22;16.142;1.85
"50270";2020-01-22;16.407;2.1
"50271";2020-01-22;16.662;2.01
"50272";2020-01-22;16.937;2.07
"50273";2020-01-22;17.172;2.16
"50274";2020-01-22;17.427;2.13
"50275";2020-01-22;17.682;1.85
"50276";2020-01-22;17.937;2.1
"50277";2020-01-22;18.202;2.04
"50278";2020-01-22;18.457;2.1
"50279";2020-01-22;18.722;1.91
"50280";2020-01-22;18.967;1.91
"50281";2020-01-22;19.222;2.04
"50282";2020-01-22;19.487;1.98
"50283";2020-01-22;19.762;1.85
"50284";2020-01-22;19.997;2.04
"50285";2020-01-22;20.241;2.01
"50286";2020-01-22;20.506;1.98
"50287";2020-01-22;20.761;1.79
"50288";2020-01-22;21.016;1.79
"50289";2020-01-22;21.261;1.85
"50290";2020-01-22;21.526;1.98
"50291";2020-01-22;21.771;1.94
"50292";2020-01-22;22.046;1.98
"50293";2020-01-22;22.291;2.04
"50294";2020-01-22;22.546;1.98
"50295";2020-01-22;22.801;1.91
"50296";2020-01-22;23.076;2.01
"50297";2020-01-22;23.321;2.01
"50298";2020-01-22;23.555;1.94
"50299";2020-01-22;23.831;1.94
"50300";2020-01-22;24.075;1.94
"50301";2020-01-22;24.351;1.88
"50302";2020-01-22;24.596;1.94
"50303";2020-01-22;24.85;1.91
"50304";2020-01-22;25.105;2.01
"50305";2020-01-22;25.36;2.04
"50306";2020-01-22;25.625;1.98
"50307";2020-01-22;25.891;1.94
"50308";2020-01-22;26.146;1.88
"50309";2020-01-22;26.4;1.98
"50310";2020-01-22;26.655;1.88
"50311";2020-01-22;26.9;1.94
"50312";2020-01-22;27.155;2.01
"50313";2020-01-22;27.42;1.91
"50314";2020-01-22;27.665;2.04
"50315";2020-01-22;27.92;1.94
"50316";2020-01-22;28.165;1.98
"50317";2020-01-22;28.43;2.01
"50318";2020-01-22;28.695;2.07
"50319";2020-01-22;28.94;2.04
"50320";2020-01-22;29.205;2.13
"50321";2020-01-22;29.449;1.88
"50322";2020-01-22;29.715;2.07
"50323";2020-01-22;29.959;2.04
"51405";2020-02-24;0.184;0.68
"51406";2020-02-24;0.408;0.59
"51407";2020-02-24;0.673;0.74
"51408";2020-02-24;0.928;0.8
"51409";2020-02-24;1.173;1.27
"51410";2020-02-24;1.458;1.48
"51411";2020-02-24;1.703;1.64
"51412";2020-02-24;1.958;1.73
"51413";2020-02-24;2.213;1.85
"51414";2020-02-24;2.468;1.85
"51415";2020-02-24;2.723;1.88
"51416";2020-02-24;2.988;1.85
"51417";2020-02-24;3.232;2.04
"51418";2020-02-24;3.498;1.94
"51419";2020-02-24;3.732;1.98
"51420";2020-02-24;4.007;1.94
"51421";2020-02-24;4.252;2.04
"51422";2020-02-24;4.517;1.98
"51423";2020-02-24;4.762;2.07
"51424";2020-02-24;5.017;2.16
"51425";2020-02-24;5.272;2.1
"51426";2020-02-24;5.537;2.22
"51427";2020-02-24;5.792;2.22
"51428";2020-02-24;6.037;2.38
"51429";2020-02-24;6.302;2.56
"51430";2020-02-24;6.557;2.72
"51431";2020-02-24;6.812;2.69
"51432";2020-02-24;7.067;2.93
"51433";2020-02-24;7.332;3.24
"51434";2020-02-24;7.576;3.3
"51435";2020-02-24;7.842;3.61
"51436";2020-02-24;8.097;3.8
"51437";2020-02-24;8.341;4.04
"51438";2020-02-24;8.596;3.98
"51439";2020-02-24;8.861;4.14
"51440";2020-02-24;9.116;4.51
"51441";2020-02-24;9.361;4.6
"51442";2020-02-24;9.636;4.78
"51443";2020-02-24;9.871;4.75
"51444";2020-02-24;10.156;4.85
"51445";2020-02-24;10.391;5.09
"51446";2020-02-24;10.646;5.22
"51447";2020-02-24;10.901;5.37
"51448";2020-02-24;11.166;5.15
"51449";2020-02-24;11.411;5.09
"51450";2020-02-24;11.666;5.06
"51451";2020-02-24;11.92;5.28
"51452";2020-02-24;12.186;5.22
"51453";2020-02-24;12.441;5.15
"51454";2020-02-24;12.706;5.4
"51455";2020-02-24;12.95;5.37
"51456";2020-02-24;13.195;5.49
"51457";2020-02-24;13.46;5.31
"51458";2020-02-24;13.705;5.71
"51459";2020-02-24;13.98;5.65
"51460";2020-02-24;14.225;5.86
"51461";2020-02-24;14.48;5.74
"51462";2020-02-24;14.735;5.83
"51463";2020-02-24;15;5.86
"51464";2020-02-24;15.255;5.99
"51465";2020-02-24;15.51;6.24
"51466";2020-02-24;15.765;6.24
"51467";2020-02-24;16.03;6.17
"51468";2020-02-24;16.264;5.68
"51469";2020-02-24;16.53;5.77
"51470";2020-02-24;16.785;6.45
"51471";2020-02-24;17.039;6.17
"51472";2020-02-24;17.294;6.64
"51473";2020-02-24;17.57;5.9
"51474";2020-02-24;17.804;6.02
"51475";2020-02-24;18.08;6.17
"51476";2020-02-24;18.334;5.93
"51477";2020-02-24;18.579;5.8
"51478";2020-02-24;18.824;6.02
"51479";2020-02-24;19.089;6.42
"51480";2020-02-24;19.344;6.48
"51481";2020-02-24;19.609;6.24
"51482";2020-02-24;19.864;6.17
"51483";2020-02-24;20.119;6.3
"51484";2020-02-24;20.384;6.36
"51485";2020-02-24;20.639;6.05
"51486";2020-02-24;20.884;6.39
"51487";2020-02-24;21.149;6.3
"51488";2020-02-24;21.383;6.27
"51489";2020-02-24;21.659;6.39
"51490";2020-02-24;21.914;6.39
"51491";2020-02-24;22.158;6.36
"51492";2020-02-24;22.424;6.14
"51493";2020-02-24;22.689;6.27
"51494";2020-02-24;22.933;6.02
"51495";2020-02-24;23.178;6.17
"51496";2020-02-24;23.433;6.02
"51497";2020-02-24;23.688;6.27
"51498";2020-02-24;23.974;6.24
"51499";2020-02-24;24.198;6.33
"51500";2020-02-24;24.473;5.96
"51501";2020-02-24;24.708;6.08
"51502";2020-02-24;24.983;6.14
"51503";2020-02-24;25.228;5.99
"51504";2020-02-24;25.503;5.96
"51505";2020-02-24;25.738;6.02
"51506";2020-02-24;26.003;5.96
"51507";2020-02-24;26.258;6.05
"51508";2020-02-24;26.502;5.99
"51509";2020-02-24;26.778;6.08
"51510";2020-02-24;27.033;6.02
"51511";2020-02-24;27.288;6.11
"51512";2020-02-24;27.553;5.99
"51513";2020-02-24;27.787;6.08
"51514";2020-02-24;28.052;5.99
"51515";2020-02-24;28.318;6.02
"51516";2020-02-24;28.562;5.9
"51517";2020-02-24;28.807;5.59
"51518";2020-02-24;29.062;5.62
"51519";2020-02-24;29.337;5.37
"51520";2020-02-24;29.582;5.19
"51521";2020-02-24;29.837;5.06
"52596";2020-05-05;0.184;2.93
"52597";2020-05-05;0.337;3.06
"52598";2020-05-05;0.622;3.09
"52599";2020-05-05;0.877;3.27
"52600";2020-05-05;1.132;3.33
"52601";2020-05-05;1.356;3.49
"52602";2020-05-05;1.642;3.43
"52603";2020-05-05;1.886;3.3
"52604";2020-05-05;2.141;3.58
"52605";2020-05-05;2.437;3.64
"52606";2020-05-05;2.661;3.67
"52607";2020-05-05;2.916;4.2
"52608";2020-05-05;3.171;4.2
"52609";2020-05-05;3.416;4.51
"52610";2020-05-05;3.661;4.72
"52611";2020-05-05;3.936;4.72
"52612";2020-05-05;4.222;5.56
"52613";2020-05-05;4.446;5.99
"52614";2020-05-05;4.691;5.34
"52615";2020-05-05;4.935;5.65
"52616";2020-05-05;5.211;5.65
"52617";2020-05-05;5.476;6.11
"52618";2020-05-05;5.71;6.48
"52619";2020-05-05;5.965;6.42
"52620";2020-05-05;6.22;6.36
"52621";2020-05-05;6.485;6.61
"52622";2020-05-05;6.751;7.28
"52623";2020-05-05;6.995;7.07
"52624";2020-05-05;7.25;7.07
"52625";2020-05-05;7.495;7.22
"52626";2020-05-05;7.77;7.56
"52627";2020-05-05;8.005;7.81
"52628";2020-05-05;8.29;8.55
"52629";2020-05-05;8.515;9.01
"52630";2020-05-05;8.78;10.83
"52631";2020-05-05;9.055;10.59
"52632";2020-05-05;9.29;10.65
"52633";2020-05-05;9.565;11.85
"52634";2020-05-05;9.82;11.88
"52635";2020-05-05;10.054;11.27
"52636";2020-05-05;10.34;12.25
"52637";2020-05-05;10.595;12.01
"52638";2020-05-05;10.829;11.54
"52639";2020-05-05;11.105;11.14
"52640";2020-05-05;11.37;12.96
"52641";2020-05-05;11.594;13.27
"52642";2020-05-05;11.88;11.98
"52643";2020-05-05;12.104;13.37
"52644";2020-05-05;12.349;14.17
"52645";2020-05-05;12.634;11.98
"52646";2020-05-05;12.869;12.38
"52647";2020-05-05;13.134;12.9
"52648";2020-05-05;13.399;12.07
"52649";2020-05-05;13.634;12.59
"52650";2020-05-05;13.889;14.2
"52651";2020-05-05;14.164;13.46
"52652";2020-05-05;14.398;14.94
"52653";2020-05-05;14.684;14.94
"52654";2020-05-05;14.908;13.77
"52655";2020-05-05;15.184;13.8
"52656";2020-05-05;15.428;12.96
"52657";2020-05-05;15.693;15.37
"52658";2020-05-05;15.969;12.66
"52659";2020-05-05;16.224;12.47
"52660";2020-05-05;16.468;11.48
"52661";2020-05-05;16.734;11.76
"52662";2020-05-05;16.958;11.82
"52663";2020-05-05;17.233;11.95
"52664";2020-05-05;17.498;11.61
"52665";2020-05-05;17.753;12.78
"52666";2020-05-05;17.998;12.9
"52667";2020-05-05;18.253;12.44
"52668";2020-05-05;18.508;12.29
"52669";2020-05-05;18.783;13.58
"52670";2020-05-05;19.028;14.35
"52671";2020-05-05;19.324;13.21
"52672";2020-05-05;19.517;15.43
"52673";2020-05-05;19.793;14.26
"52674";2020-05-05;20.027;13
"52675";2020-05-05;20.303;13.61
"52676";2020-05-05;20.557;14.32
"52677";2020-05-05;20.823;15.43
"52678";2020-05-05;21.067;13.86
"52679";2020-05-05;21.322;13.74
"52680";2020-05-05;21.567;14.26
"52681";2020-05-05;21.842;13.98
"52682";2020-05-05;22.087;15.25
"52683";2020-05-05;22.352;13.71
"52684";2020-05-05;22.587;15.59
"52685";2020-05-05;22.893;16.05
"52686";2020-05-05;23.107;16.79
"52687";2020-05-05;23.382;15.34
"52688";2020-05-05;23.627;15.77
"52689";2020-05-05;23.861;14.11
"52690";2020-05-05;24.177;14.69
"52691";2020-05-05;24.402;16.7
"52692";2020-05-05;24.667;16.76
"52693";2020-05-05;24.922;15.34
"52694";2020-05-05;25.156;15.53
"52695";2020-05-05;25.401;14.75
"52696";2020-05-05;25.666;16.11
"52697";2020-05-05;25.942;16.14
"52698";2020-05-05;26.197;16.79
"52699";2020-05-05;26.451;15.46
"52700";2020-05-05;26.686;15.8
"52701";2020-05-05;26.941;17.5
"52702";2020-05-05;27.226;14.85
"52703";2020-05-05;27.471;14.88
"52704";2020-05-05;27.716;15.22
"52705";2020-05-05;27.971;12.01
"52706";2020-05-05;28.226;11.24
"52707";2020-05-05;28.491;9.82
"52708";2020-05-05;28.756;9.82
"52709";2020-05-05;29.001;8.67
"52710";2020-05-05;29.256;8.21
"52711";2020-05-05;29.531;7.56
"52712";2020-05-05;29.755;7.1
"53794";2020-06-02;0.265;0.22
"53795";2020-06-02;0.53;0.22
"53796";2020-06-02;0.785;0.22
"53797";2020-06-02;1.05;0.22
"53798";2020-06-02;1.295;0.25
"53799";2020-06-02;1.57;0.25
"53800";2020-06-02;1.815;0.28
"53801";2020-06-02;2.09;0.31
"53802";2020-06-02;2.335;0.37
"53803";2020-06-02;2.58;0.4
"53804";2020-06-02;2.825;0.43
"53805";2020-06-02;3.11;0.49
"53806";2020-06-02;3.355;0.59
"53807";2020-06-02;3.589;0.68
"53808";2020-06-02;3.855;0.74
"53809";2020-06-02;4.12;0.77
"53810";2020-06-02;4.385;0.86
"53811";2020-06-02;4.63;0.86
"53812";2020-06-02;4.874;0.89
"53813";2020-06-02;5.129;0.96
"53814";2020-06-02;5.384;1.02
"53815";2020-06-02;5.649;1.05
"53816";2020-06-02;5.925;1.14
"53817";2020-06-02;6.149;1.23
"53818";2020-06-02;6.414;1.23
"53819";2020-06-02;6.669;1.42
"53820";2020-06-02;6.965;1.54
"53821";2020-06-02;7.169;1.67
"53822";2020-06-02;7.434;1.54
"53823";2020-06-02;7.689;1.79
"53824";2020-06-02;7.944;1.82
"53825";2020-06-02;8.199;1.82
"53826";2020-06-02;8.464;1.82
"53827";2020-06-02;8.729;1.88
"53828";2020-06-02;8.963;1.88
"53829";2020-06-02;9.218;1.94
"53830";2020-06-02;9.483;2.07
"53831";2020-06-02;9.738;2.28
"53832";2020-06-02;10.014;2.25
"53833";2020-06-02;10.238;2.59
"53834";2020-06-02;10.513;2.65
"53835";2020-06-02;10.768;2.84
"53836";2020-06-02;11.013;3.46
"53837";2020-06-02;11.278;4.14
"53838";2020-06-02;11.523;4.01
"53839";2020-06-02;11.798;5.71
"53840";2020-06-02;12.043;7.13
"53841";2020-06-02;12.288;7.13
"53842";2020-06-02;12.563;10.25
"53843";2020-06-02;12.818;10.87
"53844";2020-06-02;13.052;10.12
"53845";2020-06-02;13.317;10
"53846";2020-06-02;13.572;12.16
"53847";2020-06-02;13.838;8.27
"53848";2020-06-02;14.072;9.6
"53849";2020-06-02;14.337;8.74
"53850";2020-06-02;14.602;8.12
"53851";2020-06-02;14.847;6.33
"53852";2020-06-02;15.112;4.97
"53853";2020-06-02;15.357;3.06
"53854";2020-06-02;15.612;2.72
"53855";2020-06-02;15.877;3.36
"53856";2020-06-02;16.122;3.4
"53857";2020-06-02;16.407;3.73
"53858";2020-06-02;16.642;2.59
"53859";2020-06-02;16.897;2.56
"53860";2020-06-02;17.152;2.75
"53861";2020-06-02;17.407;2.56
"53862";2020-06-02;17.672;2.59
"53863";2020-06-02;17.927;2.31
"53864";2020-06-02;18.192;2.5
"53865";2020-06-02;18.447;2.38
"53866";2020-06-02;18.691;2.25
"53867";2020-06-02;18.946;2.35
"53868";2020-06-02;19.211;2.47
"53869";2020-06-02;19.456;2.28
"53870";2020-06-02;19.711;1.88
"53871";2020-06-02;19.966;2.31
"53872";2020-06-02;20.231;2.22
"53873";2020-06-02;20.486;2.13
"53874";2020-06-02;20.741;2.47
"53875";2020-06-02;20.996;2.44
"53876";2020-06-02;21.261;2.78
"53877";2020-06-02;21.506;2.19
"53878";2020-06-02;21.751;2.22
"53879";2020-06-02;22.036;2.19
"53880";2020-06-02;22.271;2.44
"53881";2020-06-02;22.536;2.22
"53882";2020-06-02;22.801;2.1
"53883";2020-06-02;23.035;2.01
"53884";2020-06-02;23.301;2.25
"53885";2020-06-02;23.555;2.04
"53886";2020-06-02;23.8;2.22
"53887";2020-06-02;24.065;1.94
"53888";2020-06-02;24.31;2.01
"53889";2020-06-02;24.565;2.04
"53890";2020-06-02;24.84;1.85
"53891";2020-06-02;25.075;1.82
"53892";2020-06-02;25.35;1.88
"53893";2020-06-02;25.595;1.73
"53894";2020-06-02;25.85;1.73
"53895";2020-06-02;26.105;1.79
"53896";2020-06-02;26.38;1.67
"53897";2020-06-02;26.635;1.6
"53898";2020-06-02;26.87;1.73
"53899";2020-06-02;27.124;1.82
"53900";2020-06-02;27.4;1.48
"53901";2020-06-02;27.655;1.64
"53902";2020-06-02;27.91;1.6
"53903";2020-06-02;28.154;1.67
"53904";2020-06-02;28.419;1.48
"53905";2020-06-02;28.664;1.23
"53906";2020-06-02;28.929;1.39
"53907";2020-06-02;29.184;1.48
"53908";2020-06-02;29.439;1.42
"53909";2020-06-02;29.694;1.64
"53910";2020-06-02;29.949;1.54
"54991";2020-06-15;0.316;0.43
"54992";2020-06-15;0.571;0.43
"54993";2020-06-15;0.826;0.62
"54994";2020-06-15;1.091;0.74
"54995";2020-06-15;1.326;1.11
"54996";2020-06-15;1.591;1.2
"54997";2020-06-15;1.846;1.36
"54998";2020-06-15;2.121;1.51
"54999";2020-06-15;2.366;1.76
"55000";2020-06-15;2.61;1.88
"55001";2020-06-15;2.896;2.04
"55002";2020-06-15;3.12;2.22
"55003";2020-06-15;3.385;2.13
"55004";2020-06-15;3.64;2.1
"55005";2020-06-15;3.895;2.1
"55006";2020-06-15;4.16;2.07
"55007";2020-06-15;4.395;2.04
"55008";2020-06-15;4.67;2.01
"55009";2020-06-15;4.915;1.98
"55010";2020-06-15;5.17;2.01
"55011";2020-06-15;5.435;2.22
"55012";2020-06-15;5.7;2.35
"55013";2020-06-15;5.935;2.5
"55014";2020-06-15;6.2;2.5
"55015";2020-06-15;6.445;2.62
"55016";2020-06-15;6.71;2.84
"55017";2020-06-15;6.985;2.84
"55018";2020-06-15;7.25;3.18
"55019";2020-06-15;7.505;3.4
"55020";2020-06-15;7.76;3.61
"55021";2020-06-15;7.984;3.77
"55022";2020-06-15;8.239;3.7
"55023";2020-06-15;8.504;3.83
"55024";2020-06-15;8.749;4.01
"55025";2020-06-15;9.014;4.11
"55026";2020-06-15;9.269;4.17
"55027";2020-06-15;9.534;4.44
"55028";2020-06-15;9.789;4.29
"55029";2020-06-15;10.054;4.01
"55030";2020-06-15;10.309;4.04
"55031";2020-06-15;10.564;4.23
"55032";2020-06-15;10.819;3.89
"55033";2020-06-15;11.064;4.07
"55034";2020-06-15;11.319;3.95
"55035";2020-06-15;11.594;4.72
"55036";2020-06-15;11.859;4.32
"55037";2020-06-15;12.094;4.41
"55038";2020-06-15;12.349;4.69
"55039";2020-06-15;12.583;4.78
"55040";2020-06-15;12.859;5.15
"55041";2020-06-15;13.124;5.19
"55042";2020-06-15;13.358;4.88
"55043";2020-06-15;13.613;4.85
